PROC_TRACEINFO,Binar OP130_Resultat_Global_v
I-B-XA1207672-190621-03291,0
I-B-XA1207672-190905-03619,0
I-B-XA1207672-190802-00218,0
I-B-XA1207672-190802-02976,0
I-B-XA1207672-190904-01314,0
I-B-XA1207672-190513-01182,0
I-B-XA1207672-190907-01706,0
I-B-XA1207672-190703-01105,0
I-B-XA1207672-190503-00963,0
I-B-XA1207672-190425-00652,0
I-B-XA1207672-190712-03266,0
I-B-XA1207672-190706-02158,0
I-B-XA1207672-190802-00949,0
I-B-XA1207672-190528-02652,0
I-B-XA1207672-190803-00708,0
I-B-XA1207672-190504-00670,0
I-B-XA1207672-190520-00779,0
I-B-XA1207672-190828-03604,0
I-B-XA1207672-190712-03576,0
I-B-XA1207672-190830-05020,0
I-B-XA1207672-190829-00799,0
I-B-XA1207672-190504-01198,0
I-B-XA1207672-190906-03664,0
I-B-XA1207672-190815-01480,0
I-B-XA1207672-190530-03213,0
I-B-XA1207672-190906-02547,0
I-B-XA1207672-190502-02434,0
I-B-XA1207672-190502-02950,0
I-B-XA1207672-190502-02333,0
I-B-XA1207672-190513-00456,1
I-B-XA1207672-190801-01869,0
I-B-XA1207672-190906-03539,0
I-B-XA1207672-190802-02146,0
I-B-XA1207672-190528-01320,0
I-B-XA1207672-190504-01171,0
I-B-XA1207672-190828-01143,0
I-B-XA1207672-190610-00412,0
I-B-XA1207672-190830-01018,0
I-B-XA1207672-190706-02286,0
I-B-XA1207672-190906-03964,0
I-B-XA1207672-190829-00671,0
I-B-XA1207672-190729-00215,0
I-B-XA1207672-190830-01470,0
I-B-XA1207672-190528-02866,0
I-B-XA1207672-190815-00756,0
I-B-XA1207672-190627-01215,0
I-B-XA1207672-190610-00472,0
I-B-XA1207672-190503-03621,0
I-B-XA1207672-190830-04720,0
I-B-XA1207672-190424-03025,0
I-B-XA1207672-190906-00549,0
I-B-XA1207672-190509-00087,0
I-B-XA1207672-190830-01936,0
I-B-XA1207672-190904-01250,0
I-B-XA1207672-190830-02304,0
I-B-XA1207672-190829-00477,0
I-B-XA1207672-190801-02430,0
I-B-XA1207672-190621-01260,0
I-B-XA1207672-190727-01036,0
I-B-XA1207672-190610-00162,0
I-B-XA1207672-190508-03127,0
I-B-XA1207672-190425-01086,0
I-B-XA1207672-190907-02558,0
I-B-XA1207672-190513-01422,0
I-B-XA1207672-190530-03832,0
I-B-XA1207672-190429-00692,0
I-B-XA1207672-190802-02009,0
I-B-XA1207672-190801-01762,0
I-B-XA1207672-190803-00720,0
I-B-XA1207672-190527-00057,0
I-B-XA1207672-190629-00964,0
I-B-XA1207672-190504-01638,0
I-B-XA1207672-190815-00640,0
I-B-XA1207672-190828-03150,0
I-B-XA1207672-190830-03914,0
I-B-XA1207672-190528-01784,0
I-B-XA1207672-190424-02189,0
I-B-XA1207672-190830-01321,0
I-B-XA1207672-190831-00224,0
I-B-XA1207672-190821-01341,0
I-B-XA1207672-190627-00871,0
I-B-XA1207672-190502-02764,0
I-B-XA1207672-190422-00674,0
I-B-XA1207672-190802-00613,0
I-B-XA1207672-190504-00743,0
I-B-XA1207672-190530-03666,0
I-B-XA1207672-190907-00209,0
I-B-XA1207672-190727-00972,0
I-B-XA1207672-190629-00913,0
I-B-XA1207672-190701-00367,0
I-B-XA1207672-190904-01657,0
I-B-XA1207672-190712-01026,0
I-B-XA1207672-190828-01953,0
I-B-XA1207672-190706-02343,0
I-B-XA1207672-190715-00422,0
I-B-XA1207672-190503-02962,0
I-B-XA1207672-190610-00190,0
I-B-XA1207672-190712-01531,0
I-B-XA1207672-190528-02159,0
I-B-XA1207672-190815-00773,0
I-B-XA1207672-190627-00889,0
I-B-XA1207672-190821-01220,0
I-B-XA1207672-190906-01550,0
I-B-XA1207672-190610-00150,0
I-B-XA1207672-190906-01245,0
I-B-XA1207672-190905-01479,0
I-B-XA1207672-190530-03714,0
I-B-XA1207672-190520-00918,0
I-B-XA1207672-190830-04726,0
I-B-XA1207672-190815-00565,0
I-B-XA1207672-190828-02964,0
I-B-XA1207672-190729-00362,0
I-B-XA1207672-190703-00900,0
I-B-XA1207672-190627-01865,0
I-B-XA1207672-190528-03172,0
I-B-XA1207672-190828-03607,0
I-B-XA1207672-190424-02901,0
I-B-XA1207672-190508-02137,0
I-B-XA1207672-190712-03862,0
I-B-XA1207672-190830-01769,0
I-B-XA1207672-190802-02524,0
I-B-XA1207672-190906-00551,0
I-B-XA1207672-190831-00420,0
I-B-XA1207672-190802-00846,0
I-B-XA1207672-190802-02205,0
I-B-XA1207672-190706-01983,0
I-B-XA1207672-190712-03086,0
I-B-XA1207672-190425-00224,0
I-B-XA1207672-190830-04975,0
I-B-XA1207672-190621-01436,0
I-B-XA1207672-190513-01328,0
I-B-XA1207672-190802-02322,0
I-B-XA1207672-190424-02495,0
I-B-XA1207672-190815-00512,0
I-B-XA1207672-190830-00992,0
I-B-XA1207672-190706-01509,0
I-B-XA1207672-190610-00142,0
I-B-XA1207672-190503-03066,0
I-B-XA1207672-190528-03483,0
I-B-XA1207672-190801-02095,0
I-B-XA1207672-190424-03001,0
I-B-XA1207672-190527-00632,0
I-B-XA1207672-190830-01169,0
I-B-XA1207672-190905-03689,0
I-B-XA1207672-190821-00949,0
I-B-XA1207672-190528-02390,0
I-B-XA1207672-190828-02115,0
I-B-XA1207672-190509-00114,0
I-B-XA1207672-190706-02605,0
I-B-XA1207672-190802-01060,0
I-B-XA1207672-190712-03203,0
I-B-XA1207672-190727-01630,0
I-B-XA1207672-190627-01674,0
I-B-XA1207672-190528-02926,0
I-B-XA1207672-190801-01399,0
I-B-XA1207672-190422-00101,0
I-B-XA1207672-190621-01245,0
I-B-XA1207672-190528-03009,0
I-B-XA1207672-190513-00877,0
I-B-XA1207672-190715-00121,0
I-B-XA1207672-190906-02041,0
I-B-XA1207672-190508-03940,0
I-B-XA1207672-190802-00332,0
I-B-XA1207672-190802-00652,0
I-B-XA1207672-190830-02809,0
I-B-XA1207672-190502-02713,0
I-B-XA1207672-190905-00672,1
I-B-XA1207672-190802-02849,0
I-B-XA1207672-190503-03176,0
I-B-XA1207672-190429-00931,0
I-B-XA1207672-190802-02354,0
I-B-XA1207672-190530-03220,0
I-B-XA1207672-190508-03589,0
I-B-XA1207672-190802-01756,0
I-B-XA1207672-190610-00737,0
I-B-XA1207672-190801-01196,0
I-B-XA1207672-190528-03453,0
I-B-XA1207672-190429-00149,0
I-B-XA1207672-190528-03003,0
I-B-XA1207672-190528-02143,0
I-B-XA1207672-190508-03036,0
I-B-XA1207672-190801-02626,0
I-B-XA1207672-190425-00423,0
I-B-XA1207672-190815-00905,0
I-B-XA1207672-190424-02870,0
I-B-XA1207672-190530-03952,0
I-B-XA1207672-190906-01762,0
I-B-XA1207672-190815-00936,0
I-B-XA1207672-190906-03365,0
I-B-XA1207672-190830-03895,0
I-B-XA1207672-190513-00359,0
I-B-XA1207672-190905-00484,0
I-B-XA1207672-190502-02167,0
I-B-XA1207672-190503-03005,0
I-B-XA1207672-190729-00069,0
I-B-XA1207672-190513-00884,0
I-B-XA1207672-190621-03245,0
I-B-XA1207672-190621-01223,0
I-B-XA1207672-190906-03500,0
I-B-XA1207672-190425-01241,0
I-B-XA1207672-190504-01716,0
I-B-XA1207672-190513-01454,0
I-B-XA1207672-190803-00252,0
I-B-XA1207672-190829-00694,0
I-B-XA1207672-190829-00797,0
I-B-XA1207672-190905-01459,0
I-B-XA1207672-190502-02166,0
I-B-XA1207672-190424-02630,0
I-B-XA1207672-190905-01618,0
I-B-XA1207672-190907-01306,0
I-B-XA1207672-190610-00959,0
I-B-XA1207672-190803-00692,0
I-B-XA1207672-190829-00257,0
I-B-XA1207672-190627-01428,0
I-B-XA1207672-190706-02313,0
I-B-XA1207672-190610-00022,0
I-B-XA1207672-190904-01460,0
I-B-XA1207672-190713-00114,0
I-B-XA1207672-190907-01996,0
I-B-XA1207672-190610-00090,0
I-B-XA1207672-190513-01005,0
I-B-XA1207672-190905-00498,0
I-B-XA1207672-190713-00029,0
I-B-XA1207672-190801-02695,0
I-B-XA1207672-190712-03562,0
I-B-XA1207672-190530-03664,0
I-B-XA1207672-190502-02444,0
I-B-XA1207672-190830-01495,0
I-B-XA1207672-190907-00779,0
I-B-XA1207672-190627-00808,0
I-B-XA1207672-190508-03147,0
I-B-XA1207672-190907-00071,0
I-B-XA1207672-190830-02804,0
I-B-XA1207672-190504-01928,0
I-B-XA1207672-190815-00146,0
I-B-XA1207672-190831-00904,0
I-B-XA1207672-190907-00480,0
I-B-XA1207672-190621-00954,0
I-B-XA1207672-190425-00312,0
I-B-XA1207672-190530-04072,0
I-B-XA1207672-190712-03236,0
I-B-XA1207672-190527-00521,0
I-B-XA1207672-190530-03205,0
I-B-XA1207672-190424-02307,0
I-B-XA1207672-190502-02651,0
I-B-XA1207672-190520-00519,0
I-B-XA1207672-190502-02969,0
I-B-XA1207672-190610-00754,0
I-B-XA1207672-190907-00162,0
I-B-XA1207672-190906-02815,0
I-B-XA1207672-190706-01611,0
I-B-XA1207672-190627-01134,0
I-B-XA1207672-190508-03735,0
I-B-XA1207672-190504-01298,0
I-B-XA1207672-190802-00617,0
I-B-XA1207672-190906-04002,0
I-B-XA1207672-190821-01053,0
I-B-XA1207672-190712-03956,0
I-B-XA1207672-190713-01005,0
I-B-XA1207672-190706-01998,0
I-B-XA1207672-190905-00426,0
I-B-XA1207672-190907-02178,0
I-B-XA1207672-190906-02854,0
I-B-XA1207672-190425-00163,0
I-B-XA1207672-190830-01282,0
I-B-XA1207672-190502-01145,0
I-B-XA1207672-190905-03754,0
I-B-XA1207672-190424-02313,0
I-B-XA1207672-190831-00693,0
I-B-XA1207672-190429-00454,0
I-B-XA1207672-190904-01383,0
I-B-XA1207672-190424-02509,0
I-B-XA1207672-190803-00164,0
I-B-XA1207672-190503-00857,0
I-B-XA1207672-190701-00489,0
I-B-XA1207672-190503-00265,0
I-B-XA1207672-190520-00517,0
I-B-XA1207672-190504-01133,0
I-B-XA1207672-190802-02604,0
I-B-XA1207672-190828-01337,0
I-B-XA1207672-190831-00435,0
I-B-XA1207672-190727-01550,0
I-B-XA1207672-190425-00942,0
I-B-XA1207672-190830-02146,0
I-B-XA1207672-190907-01075,0
I-B-XA1207672-190828-01263,0
I-B-XA1207672-190621-03168,0
I-B-XA1207672-190727-01048,0
I-B-XA1207672-190729-00044,0
I-B-XA1207672-190422-00067,0
I-B-XA1207672-190830-00829,0
I-B-XA1207672-190504-01060,0
I-B-XA1207672-190503-03285,0
I-B-XA1207672-190801-02548,0
I-B-XA1207672-190905-03179,0
I-B-XA1207672-190801-01332,0
I-B-XA1207672-190906-00081,0
I-B-XA1207672-190627-01885,0
I-B-XA1207672-190801-02568,0
I-B-XA1207672-190831-00826,0
I-B-XA1207672-190830-01751,0
I-B-XA1207672-190621-01231,0
I-B-XA1207672-190429-00529,0
I-B-XA1207672-190802-00939,0
I-B-XA1207672-190528-01752,0
I-B-XA1207672-190712-01043,0
I-B-XA1207672-190828-01144,0
I-B-XA1207672-190802-01548,0
I-B-XA1207672-190504-01413,0
I-B-XA1207672-190906-00342,0
I-B-XA1207672-190905-04338,0
I-B-XA1207672-190803-00580,0
I-B-XA1207672-190503-00333,0
I-B-XA1207672-190907-02096,0
I-B-XA1207672-190504-00936,0
I-B-XA1207672-190425-00115,0
I-B-XA1207672-190831-00479,0
I-B-XA1207672-190504-01784,0
I-B-XA1207672-190905-00444,0
I-B-XA1207672-190508-02273,0
I-B-XA1207672-190801-03711,0
I-B-XA1207672-190815-00913,0
I-B-XA1207672-190715-00579,0
I-B-XA1207672-190906-00780,0
I-B-XA1207672-190906-01032,0
I-B-XA1207672-190906-00871,1
I-B-XA1207672-190831-00730,0
I-B-XA1207672-190828-03420,0
I-B-XA1207672-190906-02222,0
I-B-XA1207672-190629-01053,0
I-B-XA1207672-190508-02961,0
I-B-XA1207672-190621-03296,0
I-B-XA1207672-190427-02319,0
I-B-XA1207672-190425-00436,0
I-B-XA1207672-190713-00843,0
I-B-XA1207672-190828-03564,0
I-B-XA1207672-190831-00034,0
I-B-XA1207672-190830-01431,0
I-B-XA1207672-190906-01753,0
I-B-XA1207672-190829-00622,0
I-B-XA1207672-190425-01118,0
I-B-XA1207672-190425-00049,0
I-B-XA1207672-190627-01109,0
I-B-XA1207672-190504-00921,0
I-B-XA1207672-190706-01476,0
I-B-XA1207672-190828-01766,0
I-B-XA1207672-190703-00887,0
I-B-XA1207672-190802-02203,0
I-B-XA1207672-190706-02175,0
I-B-XA1207672-190502-02864,0
I-B-XA1207672-190907-02661,0
I-B-XA1207672-190828-01414,0
I-B-XA1207672-190504-00042,0
I-B-XA1207672-190706-01600,0
I-B-XA1207672-190802-00509,0
I-B-XA1207672-190504-01676,0
I-B-XA1207672-190424-03051,0
I-B-XA1207672-190627-01391,0
I-B-XA1207672-190801-01954,0
I-B-XA1207672-190727-01127,0
I-B-XA1207672-190503-01103,0
I-B-XA1207672-190830-01952,0
I-B-XA1207672-190906-00019,0
I-B-XA1207672-190905-03039,0
I-B-XA1207672-190627-01598,0
I-B-XA1207672-190905-00551,0
I-B-XA1207672-190906-00175,0
I-B-XA1207672-190802-02697,0
I-B-XA1207672-190803-00317,0
I-B-XA1207672-190520-00092,0
I-B-XA1207672-190905-01452,0
I-B-XA1207672-190712-03358,0
I-B-XA1207672-190715-00074,0
I-B-XA1207672-190712-01122,0
I-B-XA1207672-190429-00393,0
I-B-XA1207672-190503-04370,0
I-B-XA1207672-190530-03159,0
I-B-XA1207672-190530-03506,0
I-B-XA1207672-190729-00219,0
I-B-XA1207672-190829-00022,0
I-B-XA1207672-190907-02031,1
I-B-XA1207672-190712-01458,0
I-B-XA1207672-190907-00390,0
I-B-XA1207672-190424-02536,0
I-B-XA1207672-190907-00336,0
I-B-XA1207672-190629-00897,0
I-B-XA1207672-190801-03688,0
I-B-XA1207672-190907-00333,0
I-B-XA1207672-190906-03161,0
I-B-XA1207672-190906-01305,0
I-B-XA1207672-190508-02904,0
I-B-XA1207672-190830-04664,0
I-B-XA1207672-190802-00009,0
I-B-XA1207672-190528-03524,0
I-B-XA1207672-190830-00845,0
I-B-XA1207672-190801-01623,0
I-B-XA1207672-190829-00213,0
I-B-XA1207672-190829-00149,0
I-B-XA1207672-190629-00712,0
I-B-XA1207672-190822-00454,0
I-B-XA1207672-190513-00351,1
I-B-XA1207672-190425-00544,0
I-B-XA1207672-190502-02339,0
I-B-XA1207672-190527-00543,0
I-B-XA1207672-190427-02285,0
I-B-XA1207672-190829-00626,0
I-B-XA1207672-190424-01021,0
I-B-XA1207672-190802-01633,0
I-B-XA1207672-190508-02456,0
I-B-XA1207672-190907-00776,0
I-B-XA1207672-190907-01504,0
I-B-XA1207672-190715-00043,0
I-B-XA1207672-190828-01686,0
I-B-XA1207672-190905-04115,0
I-B-XA1207672-190906-03899,0
I-B-XA1207672-190513-00742,0
I-B-XA1207672-190905-00614,0
I-B-XA1207672-190621-00934,0
I-B-XA1207672-190502-02740,0
I-B-XA1207672-190621-03340,0
I-B-XA1207672-190712-01274,0
I-B-XA1207672-190815-00413,0
I-B-XA1207672-190422-00478,0
I-B-XA1207672-190713-00901,0
I-B-XA1207672-190706-01407,0
I-B-XA1207672-190615-01659,0
I-B-XA1207672-190528-03179,0
I-B-XA1207672-190513-00410,0
I-B-XA1207672-190503-00837,0
I-B-XA1207672-190530-04324,0
I-B-XA1207672-190621-01428,0
I-B-XA1207672-190528-03346,0
I-B-XA1207672-190906-03221,0
I-B-XA1207672-190801-02571,0
I-B-XA1207672-190907-01220,0
I-B-XA1207672-190905-04102,0
I-B-XA1207672-190803-00336,0
I-B-XA1207672-190503-02334,0
I-B-XA1207672-190425-00734,0
I-B-XA1207672-190503-03368,0
I-B-XA1207672-190801-03855,0
I-B-XA1207672-190803-00181,0
I-B-XA1207672-190508-02488,0
I-B-XA1207672-190907-00913,0
I-B-XA1207672-190906-01979,0
I-B-XA1207672-190828-01076,0
I-B-XA1207672-190906-03581,0
I-B-XA1207672-190429-00464,0
I-B-XA1207672-190528-01438,0
I-B-XA1207672-190815-00160,0
I-B-XA1207672-190520-00342,0
I-B-XA1207672-190802-01981,0
I-B-XA1207672-190907-02517,0
I-B-XA1207672-190513-00453,0
I-B-XA1207672-190905-01039,0
I-B-XA1207672-190502-02502,0
I-B-XA1207672-190905-00750,0
I-B-XA1207672-190422-00185,0
I-B-XA1207672-190712-00930,0
I-B-XA1207672-190504-00471,0
I-B-XA1207672-190610-00684,0
I-B-XA1207672-190905-04239,0
I-B-XA1207672-190627-01445,0
I-B-XA1207672-190803-00245,0
I-B-XA1207672-190828-03186,0
I-B-XA1207672-190906-03608,0
I-B-XA1207672-190907-02076,0
I-B-XA1207672-190831-00255,0
I-B-XA1207672-190905-03280,0
I-B-XA1207672-190503-00772,0
I-B-XA1207672-190907-02296,0
I-B-XA1207672-190701-00529,0
I-B-XA1207672-190520-01077,0
I-B-XA1207672-190904-01220,0
I-B-XA1207672-190703-01088,0
I-B-XA1207672-190610-00603,0
I-B-XA1207672-190828-01030,0
I-B-XA1207672-190508-02998,0
I-B-XA1207672-190906-03358,0
I-B-XA1207672-190712-01635,0
I-B-XA1207672-190528-03424,0
I-B-XA1207672-190422-00510,0
I-B-XA1207672-190802-00140,0
I-B-XA1207672-190629-00918,0
I-B-XA1207672-190802-00444,0
I-B-XA1207672-190429-00784,0
I-B-XA1207672-190715-00060,0
I-B-XA1207672-190828-00791,0
I-B-XA1207672-190621-03226,0
I-B-XA1207672-190714-00043,0
I-B-XA1207672-190830-02310,0
I-B-XA1207672-190528-01923,0
I-B-XA1207672-190502-02936,0
I-B-XA1207672-190906-01710,0
I-B-XA1207672-190830-01672,0
I-B-XA1207672-190715-00158,0
I-B-XA1207672-190502-01319,0
I-B-XA1207672-190424-02688,0
I-B-XA1207672-190503-04071,0
I-B-XA1207672-190713-00538,0
I-B-XA1207672-190610-00671,0
I-B-XA1207672-190830-02370,0
I-B-XA1207672-190727-01149,0
I-B-XA1207672-190627-01848,0
I-B-XA1207672-190503-03562,0
I-B-XA1207672-190610-00260,0
I-B-XA1207672-190424-03012,0
I-B-XA1207672-190906-00558,0
I-B-XA1207672-190424-02590,0
I-B-XA1207672-190508-03340,0
I-B-XA1207672-190713-00372,0
I-B-XA1207672-190906-00334,0
I-B-XA1207672-190907-01160,0
I-B-XA1207672-190610-00182,0
I-B-XA1207672-190815-00822,0
I-B-XA1207672-190906-01010,0
I-B-XA1207672-190504-00419,0
I-B-XA1207672-190821-01068,0
I-B-XA1207672-190701-00492,0
I-B-XA1207672-190906-00266,0
I-B-XA1207672-190427-02412,0
I-B-XA1207672-190508-03870,1
I-B-XA1207672-190831-00105,0
I-B-XA1207672-190821-01194,0
I-B-XA1207672-190715-00175,0
I-B-XA1207672-190713-00312,0
I-B-XA1207672-190503-02690,0
I-B-XA1207672-190531-00198,0
I-B-XA1207672-190815-00293,0
I-B-XA1207672-190527-00589,0
I-B-XA1207672-190829-00686,0
I-B-XA1207672-190830-02589,0
I-B-XA1207672-190513-01501,0
I-B-XA1207672-190530-04358,0
I-B-XA1207672-190502-02893,0
I-B-XA1207672-190627-01501,0
I-B-XA1207672-190528-02943,0
I-B-XA1207672-190905-04260,0
I-B-XA1207672-190508-02151,0
I-B-XA1207672-190712-03500,0
I-B-XA1207672-190504-00068,0
I-B-XA1207672-190508-02459,0
I-B-XA1207672-190511-01048,0
I-B-XA1207672-190907-00715,0
I-B-XA1207672-190906-00096,0
I-B-XA1207672-190802-01481,0
I-B-XA1207672-190503-01138,0
I-B-XA1207672-190502-02391,0
I-B-XA1207672-190906-01141,0
I-B-XA1207672-190906-00677,0
I-B-XA1207672-190802-01686,0
I-B-XA1207672-190907-00858,0
I-B-XA1207672-190530-03830,0
I-B-XA1207672-190830-00883,0
I-B-XA1207672-190830-02855,0
I-B-XA1207672-190502-02357,0
I-B-XA1207672-190701-00503,0
I-B-XA1207672-190513-01129,0
I-B-XA1207672-190905-04326,0
I-B-XA1207672-190906-01234,0
I-B-XA1207672-190801-02362,0
I-B-XA1207672-190422-00623,0
I-B-XA1207672-190906-00833,0
I-B-XA1207672-190815-00136,0
I-B-XA1207672-190712-01512,0
I-B-XA1207672-190425-00172,0
I-B-XA1207672-190530-02999,0
I-B-XA1207672-190504-01098,0
I-B-XA1207672-190427-02159,0
I-B-XA1207672-190530-04303,0
I-B-XA1207672-190520-01125,0
I-B-XA1207672-190503-00020,0
I-B-XA1207672-190906-00373,0
I-B-XA1207672-190424-02034,0
I-B-XA1207672-190905-03133,0
I-B-XA1207672-190422-00715,0
I-B-XA1207672-190429-01134,0
I-B-XA1207672-190906-03020,0
I-B-XA1207672-190821-01332,1
I-B-XA1207672-190828-01593,0
I-B-XA1207672-190610-00523,0
I-B-XA1207672-190905-03191,0
I-B-XA1207672-190424-02935,0
I-B-XA1207672-190802-01022,0
I-B-XA1207672-190906-00134,1
I-B-XA1207672-190906-03246,0
I-B-XA1207672-190815-01336,0
I-B-XA1207672-190504-00329,0
I-B-XA1207672-190627-01740,0
I-B-XA1207672-190528-01804,0
I-B-XA1207672-190802-01888,0
I-B-XA1207672-190627-00898,0
I-B-XA1207672-190508-01156,0
I-B-XA1207672-190503-00169,0
I-B-XA1207672-190425-00337,0
I-B-XA1207672-190907-00062,0
I-B-XA1207672-190801-02419,0
I-B-XA1207672-190629-00838,0
I-B-XA1207672-190830-01969,0
I-B-XA1207672-190907-01795,0
I-B-XA1207672-190528-03177,0
I-B-XA1207672-190422-00545,0
I-B-XA1207672-190821-01103,0
I-B-XA1207672-190830-03869,0
I-B-XA1207672-190528-02071,0
I-B-XA1207672-190621-00868,0
I-B-XA1207672-190828-01206,0
I-B-XA1207672-190503-04064,0
I-B-XA1207672-190520-01242,0
I-B-XA1207672-190831-00150,0
I-B-XA1207672-190706-02025,0
I-B-XA1207672-190905-01073,0
I-B-XA1207672-190504-00799,0
I-B-XA1207672-190520-01054,0
I-B-XA1207672-190828-01650,0
I-B-XA1207672-190828-01257,0
I-B-XA1207672-190513-00229,1
I-B-XA1207672-190828-01968,0
I-B-XA1207672-190527-00460,0
I-B-XA1207672-190528-01770,0
I-B-XA1207672-190904-01232,0
I-B-XA1207672-190803-00149,0
I-B-XA1207672-190424-02984,0
I-B-XA1207672-190425-00490,0
I-B-XA1207672-190508-03016,0
I-B-XA1207672-190829-00658,0
I-B-XA1207672-190530-03285,0
I-B-XA1207672-190621-01273,0
I-B-XA1207672-190905-01295,0
I-B-XA1207672-190528-02237,0
I-B-XA1207672-190520-00947,0
I-B-XA1207672-190906-03582,0
I-B-XA1207672-190503-01096,0
I-B-XA1207672-190528-02209,0
I-B-XA1207672-190905-01404,0
I-B-XA1207672-190801-01162,0
I-B-XA1207672-190706-02117,0
I-B-XA1207672-190815-00587,0
I-B-XA1207672-190528-02256,0
I-B-XA1207672-190712-03854,0
I-B-XA1207672-190803-00641,0
I-B-XA1207672-190801-01433,0
I-B-XA1207672-190907-01016,0
I-B-XA1207672-190830-02447,0
I-B-XA1207672-190508-02634,0
I-B-XA1207672-190422-00322,0
I-B-XA1207672-190627-01378,0
I-B-XA1207672-190727-00798,0
I-B-XA1207672-190815-01697,0
I-B-XA1207672-190504-00818,0
I-B-XA1207672-190906-03627,0
I-B-XA1207672-190508-03545,0
I-B-XA1207672-190621-01466,0
I-B-XA1207672-190802-01208,0
I-B-XA1207672-190727-00808,0
I-B-XA1207672-190504-00866,0
I-B-XA1207672-190706-02166,0
I-B-XA1207672-190803-00228,0
I-B-XA1207672-190621-01092,0
I-B-XA1207672-190907-00660,0
I-B-XA1207672-190429-00418,0
I-B-XA1207672-190802-01618,0
I-B-XA1207672-190907-02753,0
I-B-XA1207672-190429-00228,0
I-B-XA1207672-190528-03413,0
I-B-XA1207672-190429-00573,0
I-B-XA1207672-190425-00143,0
I-B-XA1207672-190907-00973,0
I-B-XA1207672-190621-01206,0
I-B-XA1207672-190504-01927,0
I-B-XA1207672-190907-01831,0
I-B-XA1207672-190907-02206,0
I-B-XA1207672-190828-02069,0
I-B-XA1207672-190803-00394,0
I-B-XA1207672-190425-01003,0
I-B-XA1207672-190828-02980,0
I-B-XA1207672-190513-00929,0
I-B-XA1207672-190508-03269,0
I-B-XA1207672-190828-01191,0
I-B-XA1207672-190504-00546,0
I-B-XA1207672-190830-03227,0
I-B-XA1207672-190503-04069,0
I-B-XA1207672-190503-03757,0
I-B-XA1207672-190907-01808,0
I-B-XA1207672-190829-00238,0
I-B-XA1207672-190504-00870,0
I-B-XA1207672-190424-01962,0
I-B-XA1207672-190822-00659,0
I-B-XA1207672-190906-01193,0
I-B-XA1207672-190802-02487,0
I-B-XA1207672-190906-00636,0
I-B-XA1207672-190528-01423,0
I-B-XA1207672-190907-00740,0
I-B-XA1207672-190802-00378,0
I-B-XA1207672-190503-02202,0
I-B-XA1207672-190530-04401,0
I-B-XA1207672-190503-00766,0
I-B-XA1207672-190802-02431,0
I-B-XA1207672-190422-00676,0
I-B-XA1207672-190904-01529,0
I-B-XA1207672-190803-00230,0
I-B-XA1207672-190503-03226,0
I-B-XA1207672-190907-02715,0
I-B-XA1207672-190828-01404,0
I-B-XA1207672-190503-04357,0
I-B-XA1207672-190528-03139,0
I-B-XA1207672-190815-00921,0
I-B-XA1207672-190727-01341,0
I-B-XA1207672-190906-01672,0
I-B-XA1207672-190802-01070,0
I-B-XA1207672-190715-00586,0
I-B-XA1207672-190712-01187,0
I-B-XA1207672-190712-01025,0
I-B-XA1207672-190907-01272,0
I-B-XA1207672-190830-01827,0
I-B-XA1207672-190706-02240,0
I-B-XA1207672-190713-00878,0
I-B-XA1207672-190703-00909,0
I-B-XA1207672-190802-01519,0
I-B-XA1207672-190907-00745,0
I-B-XA1207672-190503-01050,0
I-B-XA1207672-190815-00763,0
I-B-XA1207672-190802-02632,0
I-B-XA1207672-190528-02021,0
