PROC_TRACEINFO,OP070_V_1_angle_value,OP090_SnapRingPeakForce_value,OP070_V_2_angle_value,OP120_Rodage_I_mesure_value,OP090_SnapRingFinalStroke_value,OP110_Vissage_M8_torque_value,OP100_Capuchon_insertion_mesure,OP120_Rodage_U_mesure_value,OP070_V_1_torque_value,OP090_StartLinePeakForce_value,OP110_Vissage_M8_angle_value,OP090_SnapRingMidPointForce_val,OP070_V_2_torque_value
I-B-XA1207672-190627-01467,189.9,143.9,154.9,109.85,11.7,12.22,,11.97,6.62,20.55,14,96.93,6.61
I-B-XA1207672-190502-01247,148.1,170.82,160.4,112.44,12.06,12.25,,11.97,6.6,23.67,14.2,99.69,6.6
I-B-XA1207672-190905-03709,157.1,153.62,151.3,106.97,12.1,12.26,0.41,11.97,6.41,22.11,15.6,103.36,6.41
I-B-XA1207672-190701-00447,159.6,153.16,168.9,109.34,11.75,12.28,,11.97,6.64,28.41,24.4,105.65,6.6
I-B-XA1207672-190801-02363,144.9,145.24,150.1,113.53,11.83,12.27,0.38,11.97,6.61,25.27,22.9,95.18,6.6
I-B-XA1207672-190906-03682,154.2,143.78,150.6,113.86,12.06,12.32,0.41,11.97,6.4,22.26,14.2,97.88,6.41
I-B-XA1207672-190905-03024,149,148.22,137.3,107.01,12.11,12.3,0.41,11.97,6.41,21.82,12,96.29,6.41
I-B-XA1207672-190905-03536,142.8,151.81,166.4,110.55,12.09,12.16,0.41,11.97,6.41,22.76,19.9,99.59,6.41
I-B-XA1207672-190729-00077,168.8,157.26,160.5,109.19,11.82,12.2,0.39,11.97,6.6,25.05,21,105.51,6.63
I-B-XA1207672-190629-00869,166,149.55,149.7,113.17,11.75,12.3,,11.97,6.61,27.43,27.5,109.53,6.61
I-B-XA1207672-190905-01624,156.1,150.21,147.2,116.77,12.1,12.3,0.41,11.97,6.41,21.77,13.2,101.52,6.41
I-B-XA1207672-190429-00481,137.2,160.72,159.6,117.86,12.09,12.24,,11.97,6.62,24.94,21.4,107.96,6.6
I-B-XA1207672-190802-01845,146.2,156.94,139,114.28,11.84,12.28,0.36,11.97,6.6,25.15,14.5,101.02,6.61
I-B-XA1207672-190610-00118,143.7,159.84,163.4,116.15,11.9,12.33,,11.97,6.6,24.15,12.1,95.26,6.6
I-B-XA1207672-190508-03858,156.6,167.92,130.7,116.11,12.07,12.26,,11.98,6.62,23.98,23.6,100.57,6.6
I-B-XA1207672-190706-02139,172,150.21,135.6,114.24,11.79,12.19,,11.97,6.61,24.15,19.2,95.13,6.61
I-B-XA1207672-190828-00864,166.8,144.52,151,114.08,12.12,12.26,0.4,11.97,6.41,19.7,13.7,96.86,6.42
I-B-XA1207672-190503-04153,162.3,173.2,178.2,114.96,12.06,12.18,,11.97,6.61,22.41,16,95.51,6.61
I-B-XA1207672-190803-00185,174.7,158.56,173.6,111.15,11.8,12.21,0.36,11.97,6.61,26.55,13.5,99.2,6.62
I-B-XA1207672-190822-00653,193,162.54,178.5,112.02,11.81,12.31,0.39,11.97,6.6,24.09,11.8,101.9,6.61
I-B-XA1207672-190802-01877,158,157.65,141.3,107.17,11.83,12.35,0.36,11.97,6.6,26.68,10.6,98.45,6.63
I-B-XA1207672-190830-00680,158.6,140.13,194.2,119.67,12.13,12.39,0.4,11.97,6.42,17.39,11.9,79.6,6.41
I-B-XA1207672-190906-02576,171.6,149.21,154.4,118.69,12.03,12.29,0.41,11.97,6.41,24.59,12,102.59,6.42
I-B-XA1207672-190712-03913,182.8,144.59,178.5,112.6,11.84,12.22,,11.97,6.6,24.19,26.7,102.39,6.62
I-B-XA1207672-190906-02607,181.4,142.12,156.6,115.63,12.04,12.13,0.41,11.97,6.41,24.19,18.8,97.28,6.4
I-B-XA1207672-190508-03818,180.2,155.5,140,112.03,12.08,12.12,,11.97,6.6,24.14,17.8,94.9,6.61
I-B-XA1207672-190629-01019,158.3,149.2,161.8,114.84,11.75,12.27,,11.97,6.61,28.37,17.1,110.21,6.62
I-B-XA1207672-190830-00920,164.3,144.41,151.4,115.52,12.14,12.27,0.41,11.97,6.43,19.72,12.4,82.6,6.44
I-B-XA1207672-190802-01517,152.7,149.14,158.9,108.3,11.85,12.33,0.31,11.97,6.61,25.07,9.7,98.52,6.61
I-B-XA1207672-190513-00698,173,179.77,148,113.52,11.9,12.28,,11.98,6.62,27.15,18,96.37,6.61
I-B-XA1207672-190830-02948,150.7,149.65,130.7,113.08,12.1,12.23,0.4,11.97,6.4,18.25,13.3,77.88,6.42
I-B-XA1207672-190906-03791,165.4,149.89,197.9,111.29,12.05,12.24,0.41,11.97,6.41,24.06,19.6,97.59,6.29
I-B-XA1207672-190801-01570,172.9,142.81,148.8,108.25,11.84,12.21,0.37,11.97,6.61,25.29,18.2,98.2,6.63
I-B-XA1207672-190610-00629,158.8,162.5,160.6,110.94,11.89,12.19,,11.97,6.62,23.03,18.9,92.3,6.61
I-B-XA1207672-190831-00228,174.6,143.73,157.3,114.27,12.12,12.25,0.39,11.97,6.41,18.36,14.6,78.55,6.41
I-B-XA1207672-190429-00087,167.4,174.62,197.5,117.33,12.08,12.27,,11.97,6.6,23.2,18.6,102.5,6.38
I-B-XA1207672-190802-00080,168.4,151.42,156,108.85,11.82,12.28,0.3,11.97,6.6,25.47,9.3,94.19,6.62
I-B-XA1207672-190527-00100,159,170.11,159.8,108.9,11.89,12.27,,11.97,6.6,25.45,11.8,95.61,6.61
I-B-XA1207672-190513-01376,153.7,174.78,157.2,113.39,11.91,12.17,,11.98,6.62,27.07,19.4,102.65,6.6
I-B-XA1207672-190513-00005,164.2,170.81,153.7,115.77,11.97,12.42,,11.97,6.62,24.71,11.2,96.06,6.61
I-B-XA1207672-190801-02368,136.3,142.74,137,113.5,11.86,12.27,0.33,11.97,6.61,23.95,17.6,95.59,6.61
I-B-XA1207672-190815-00093,147.5,157.4,142.8,113.34,11.85,12.29,0.37,11.97,6.6,24.83,17.3,99.2,6.61
I-B-XA1207672-190830-02524,151,156.81,145.5,119.86,12.08,12.24,0.39,11.97,6.4,19.94,18.3,87,6.41
I-B-XA1207672-190422-00669,172.7,180.36,176.5,114.14,12.08,12.23,,11.97,6.6,24.72,17.8,104.41,6.62
I-B-XA1207672-190830-02129,142,152.26,151.8,113.6,12.1,12.29,0.39,11.97,6.41,16.77,12.6,82.82,6.41
I-B-XA1207672-190706-02651,173.8,151.3,177.8,112.73,11.8,12.28,,11.97,6.61,25.78,9.8,87.92,6.61
I-B-XA1207672-190802-00008,166.2,137.05,174.5,111.16,11.87,12.22,0.3,11.98,6.6,23.58,15.8,94.47,6.61
I-B-XA1207672-190502-03000,164.4,161.72,169.7,114.19,12.07,12.2,,11.97,6.61,21.73,17.1,95.76,6.6
I-B-XA1207672-190503-02599,162,166.64,141.1,115.89,12.08,12.16,,11.98,6.6,24.2,17.9,101.62,6.6
I-B-XA1207672-190508-03561,157.8,175.81,173.5,115.14,12.07,12.24,,11.97,6.62,23.05,9.9,103.52,6.62
I-B-XA1207672-190629-00876,160.6,143.33,158.5,114.78,11.74,12.27,,11.97,6.61,26.11,16.9,105.31,6.6
I-B-XA1207672-190815-00101,182,157.47,160.8,115.28,11.83,12.27,0.37,11.97,6.6,29.23,27.2,97.25,6.62
I-B-XA1207672-190503-02216,154.1,170.57,166,110.73,12.06,12.13,,11.97,6.62,25.85,21.5,96.53,6.63
I-B-XA1207672-190830-04268,182.1,151.24,163.9,112.47,12.12,12.26,0.39,11.97,6.41,18.35,14.5,79.84,6.42
I-B-XA1207672-190906-02938,164.6,137.64,134,112.68,12.04,12.26,0.41,11.97,6.41,23.57,13,101.46,6.41
I-B-XA1207672-190715-00028,178.6,170.26,168.7,114.63,11.83,12.31,,11.97,6.61,27.79,11.2,99.2,6.61
I-B-XA1207672-190803-00570,131.5,156,183.6,110.44,11.83,12.23,0.39,11.97,6.6,28.13,24.8,101.53,6.6
I-B-XA1207672-190729-00021,159.1,154.02,159.3,112.58,11.85,12.33,0.39,11.97,6.61,25.81,13.7,99.46,6.6
I-B-XA1207672-190907-00453,157.6,144.06,161.9,112.64,12.07,12.24,0.41,11.97,6.41,21.4,14.2,91.94,6.41
I-B-XA1207672-190712-03418,179.9,152.22,168.8,110.73,11.85,12.37,,11.97,6.61,27.44,9,105.18,6.6
I-B-XA1207672-190907-02057,175.3,157.79,166.5,107.89,12.06,12.18,0.39,11.97,6.4,20.38,16.7,95.56,6.4
I-B-XA1207672-190627-00793,198.1,158.29,176.6,115.16,11.71,12.25,,11.97,6.2,27.51,13.3,100.5,6.62
I-B-XA1207672-190905-01176,149.2,139.95,175.4,116.17,12.1,12.35,0.38,11.97,6.4,23.55,9.6,97.92,6.41
I-B-XA1207672-190427-02186,182.3,182.38,161.4,116.24,12.04,12.2,,11.98,6.62,26.31,51.1,103.98,6.61
I-B-XA1207672-190801-02018,145,160.27,171.3,111.44,11.83,12.42,0.35,11.97,6.6,25.95,14.4,96.2,6.61
I-B-XA1207672-190503-03197,164.1,168.81,143.4,115.58,12.07,12.16,,11.97,6.62,20.59,20.2,100.42,6.61
I-B-XA1207672-190815-00991,146.9,152.44,157.8,114.59,11.83,12.33,0.36,11.97,6.61,24.19,13.3,111.3,6.6
I-B-XA1207672-190706-02375,183.5,161.57,175,114.05,11.77,12.23,,11.97,6.61,25.03,22.2,92.66,6.63
I-B-XA1207672-190701-00324,158.6,152.67,150.3,106.71,11.75,12.19,,11.97,6.61,28.4,28.3,105.33,6.61
I-B-XA1207672-190425-00708,157.6,164.85,166.2,111.31,12.09,12.19,,11.97,6.61,24.23,13.7,96.79,6.61
I-B-XA1207672-190713-00111,154.5,150.96,158.1,116.36,11.84,12.19,,11.97,6.61,26.71,16.8,99.97,6.64
I-B-XA1207672-190427-02269,178.6,180.63,159.5,111.61,12.05,12.15,,11.97,6.6,25.28,55.8,102.13,6.62
I-B-XA1207672-190822-00644,161.7,160.95,166.5,113.94,11.81,12.29,0.37,11.97,6.61,25.51,17.5,98.08,6.6
I-B-XA1207672-190503-00495,157.6,174.13,131.8,116.59,12.06,12.18,,11.97,6.62,24.51,24.5,98.17,6.62
I-B-XA1207672-190802-03003,153.5,152.13,153.5,110.19,11.82,12.37,0.37,11.97,6.61,23.57,10.4,94.66,6.61
I-B-XA1207672-190815-00395,143.5,151.92,156.1,115.79,11.83,12.36,0.35,11.97,6.62,23.18,10.1,99.52,6.63
I-B-XA1207672-190830-02818,156.7,142.97,156,114.81,12.13,12.32,0.4,11.97,6.41,17.1,12.4,79.37,6.41
I-B-XA1207672-190429-00452,197.6,183.98,156.1,119.95,12.05,12.34,,11.97,6.57,27.39,11.3,104.68,6.63
I-B-XA1207672-190713-00758,148.5,162.17,192.5,111.97,11.83,12.33,,11.97,6.62,23.91,11.1,104.2,6.61
I-B-XA1207672-190905-01067,154.7,149.66,158.8,112.74,12.09,12.22,0.39,11.97,6.4,22.07,17.8,101.29,6.4
I-B-XA1207672-190802-00902,165.1,156.12,162.2,116.06,11.82,12.32,0.34,11.97,6.6,24.15,37,100.32,6.6
I-B-XA1207672-190504-01632,148.3,169.44,164.1,115.44,12.09,12.24,,11.98,6.62,21.63,16.4,106.52,6.6
I-B-XA1207672-190906-02748,149.8,130.98,152.5,115.37,12.04,12.28,0.41,11.97,6.4,21.1,14.9,95.56,6.4
I-B-XA1207672-190905-01241,127.2,150.28,152.6,114.56,12.1,12.28,0.39,11.97,6.41,22.07,12.3,99.37,6.4
I-B-XA1207672-190424-01986,161.7,164.63,157.4,111.54,12.08,12.24,,11.97,6.62,19.67,22.5,105.25,6.61
I-B-XA1207672-190712-03220,153.8,145.84,147.7,114.46,11.85,12.27,,11.97,6.6,24.65,12,101.7,6.6
I-B-XA1207672-190627-01805,197.9,157.6,155.1,115.39,11.71,12.27,,11.97,6.49,23.1,30.6,97.74,6.61
I-B-XA1207672-190520-00195,190.9,168.99,175.8,117.07,11.89,12.34,,11.97,6.64,25.42,10.8,105.33,6.62
I-B-XA1207672-190621-00889,155.9,150.46,153.8,119.54,11.88,12.26,,11.97,6.62,24.99,13,94.7,6.62
I-B-XA1207672-190830-02692,136.7,155.29,156.8,113.51,12.09,12.28,0.39,11.97,6.41,18.36,16.6,83.24,6.41
I-B-XA1207672-190713-00103,178.5,160.93,170.2,117.93,11.84,12.28,,11.97,6.62,26.4,14.8,108.19,6.62
I-B-XA1207672-190830-03816,153.1,155.48,154.5,112.23,12.12,12.2,0.39,11.97,6.41,19.44,19.5,83.71,6.4
I-B-XA1207672-190520-00738,154,177.45,149.4,115.08,11.87,12.23,,11.97,6.6,23.82,18.4,97.14,6.61
I-B-XA1207672-190528-02680,170,171.48,165.2,108.52,11.89,12.19,,11.98,6.62,26.03,18,101.3,6.6
I-B-XA1207672-190803-00698,159.2,153.89,144.7,117.62,11.84,12.3,0.37,11.97,6.61,26.12,26,104.71,6.6
I-B-XA1207672-190706-02391,174.9,162.8,156.1,114.55,11.76,12.34,,11.97,6.61,24.45,11.4,92.14,6.6
I-B-XA1207672-190801-02169,169.9,141.59,163.7,107.03,11.85,12.32,0.38,11.97,6.61,22.64,14.3,97.13,6.62
I-B-XA1207672-190802-00624,177.2,158.4,159.8,111.98,11.82,12.16,0.36,11.97,6.61,25.11,22.7,94.95,6.63
I-B-XA1207672-190527-00410,135.1,165.5,176.8,109.54,11.9,12.27,,11.98,6.62,24.06,15.3,102.98,6.63
I-B-XA1207672-190803-00675,187.1,149.39,137,112.23,11.83,12.27,0.35,11.97,6.62,24.69,13.8,93.24,6.63
I-B-XA1207672-190520-00684,153.4,168.9,148.5,111.92,11.87,12.22,,11.97,6.6,23.53,19.3,100.5,6.63
I-B-XA1207672-190828-01248,155.6,157.84,154.3,111.36,12.1,12.23,0.4,11.97,6.41,20.9,29.5,92.06,6.4
I-B-XA1207672-190424-02360,156.2,179.01,143.3,113.72,12.05,12.31,,11.97,6.62,24.85,16.1,101.78,6.6
I-B-XA1207672-190830-04983,171.1,141.77,173.6,118.77,12.13,12.33,0.4,11.97,6.4,21.95,13.2,82.74,6.41
I-B-XA1207672-190713-00443,161.9,164.95,153.9,114.87,11.82,12.3,,11.97,6.61,25.83,12.1,110.41,6.63
I-B-XA1207672-190513-00257,149.1,167.91,166.8,113.6,11.9,12.2,,11.97,6.62,27.62,14.2,99.04,6.63
I-B-XA1207672-190815-00702,152.6,154.44,148.8,114.95,11.82,12.24,0.39,11.97,6.61,24.97,19.8,105.23,6.62
I-B-XA1207672-190503-02378,156,151.58,173.5,114.28,12.11,12.31,,11.97,6.63,23.02,10.7,90.85,6.6
I-B-XA1207672-190429-00949,155.6,175.27,172,114.7,12.08,12.15,,11.97,6.62,23.78,30.3,106.8,6.62
I-B-XA1207672-190504-00208,154.6,174.9,141.5,112.96,12.06,12.21,,11.97,6.62,24.18,10.4,98.12,6.61
I-B-XA1207672-190715-00407,172.7,150.53,151.9,112.77,11.86,12.31,,11.97,6.62,29.19,17.3,102.44,6.61
I-B-XA1207672-190830-05031,154.5,151.42,150.6,115.8,12.13,12.21,0.4,11.97,6.44,21.51,20.1,85.33,6.41
I-B-XA1207672-190830-00860,147.4,152.1,197.8,114.93,12.12,12.22,0.41,11.97,6.4,18.29,16,83.77,6.3
I-B-XA1207672-190513-00193,155,178.19,147,114.83,11.9,12.25,,11.97,6.62,29.01,11.3,100.56,6.6
I-B-XA1207672-190828-01288,148.5,150.57,164.4,114.66,12.12,12.18,0.41,11.97,6.41,21.58,19.1,95.44,6.4
I-B-XA1207672-190906-02714,142.1,157.38,169.1,112.73,12.04,12.23,0.41,11.97,6.41,23.51,18.6,105.12,6.41
I-B-XA1207672-190508-03570,166.6,148.81,147.6,114.71,12.1,12.18,,11.97,6.62,18.54,19.7,96.24,6.62
I-B-XA1207672-190627-01570,136.6,159.09,142.4,114.65,11.69,12.28,,11.97,6.61,24.45,14.7,99.08,6.61
I-B-XA1207672-190424-02478,157.6,158.38,152.5,112.58,12.07,12.08,,11.97,6.6,21.13,72.8,99.8,6.61
I-B-XA1207672-190727-01159,166.7,165.12,146.2,115.98,11.81,12.35,0.4,11.97,6.62,25.12,8.8,106.47,6.61
I-B-XA1207672-190906-00302,138.7,150.23,150,114.21,12.04,12.23,0.41,11.97,6.44,23.72,14.4,108.6,6.41
I-B-XA1207672-190424-02162,197.4,166.75,179.2,114.96,12.06,12.35,,11.97,6.47,22.16,15.5,99.7,6.61
I-B-XA1207672-190828-01045,158.5,146.41,186.6,117.16,12.14,12.21,0.38,11.97,6.4,19.85,17.7,89.99,6.4
I-B-XA1207672-190513-01370,151.4,167.85,157.4,112.82,11.92,12.26,,11.97,6.61,27.54,21.2,101.61,6.61
I-B-XA1207672-190905-00841,139.3,143.56,155.5,114.19,12.11,12.25,0.42,11.97,6.41,22.74,19.6,100.6,6.4
I-B-XA1207672-190828-02895,154,152.71,131.5,112.49,12.13,12.25,0.38,11.97,6.41,21.2,19.8,102.55,6.4
I-B-XA1207672-190906-00596,141.2,140.97,142.3,109.04,12.04,12.35,0.41,11.98,6.41,23.57,15.9,103.19,6.41
I-B-XA1207672-190621-00744,167.4,163.39,153.8,114.85,11.88,12.24,,11.97,6.6,23.75,30.8,96.11,6.6
I-B-XA1207672-190727-01245,171.9,161.05,159.8,112.77,11.82,12.35,0.4,11.97,6.61,26.15,22.9,101.1,6.61
I-B-XA1207672-190801-02443,157.2,163.01,159.9,108.63,11.82,12.16,0.38,11.98,6.6,24.05,21.3,98.18,6.6
I-B-XA1207672-190425-00901,158.3,171.83,172.9,109.99,12.07,12.16,,11.97,6.62,21.61,18.2,93.95,6.61
I-B-XA1207672-190610-00894,154.2,146.98,161.2,115.05,11.9,12.23,,11.97,6.62,22.11,13.9,91.96,6.63
I-B-XA1207672-190531-00047,147.3,152.72,169.1,113.6,11.91,12.17,,11.97,6.64,24.8,31,96.77,6.61
I-B-XA1207672-190727-00903,161.4,155.87,165.5,112.57,11.82,12.14,0.41,11.97,6.61,23.78,22.4,99.54,6.61
I-B-XA1207672-190906-04015,153.3,161.21,150.9,110.37,12.03,12.19,0.41,11.97,6.4,21.96,15.3,100.33,6.4
I-B-XA1207672-190905-00784,148.4,152.27,158.5,114.99,12.09,12.23,0.41,11.97,6.41,24.55,18.9,101.73,6.41
I-B-XA1207672-190801-02456,144.5,158.48,153,112.72,11.83,12.33,0.31,11.97,6.61,24.49,13.6,96.94,6.61
I-B-XA1207672-190828-00748,144.2,148.57,163.3,111.25,12.13,12.26,0.4,11.97,6.41,18.34,16.9,90.98,6.42
I-B-XA1207672-190713-00430,156.9,145.88,173.9,108.47,11.85,12.33,,11.97,6.63,25.08,13.1,103.81,6.62
I-B-XA1207672-190801-03675,132.6,158.72,166.4,115.89,11.82,12.28,0.33,11.97,6.61,26.46,13.6,96.23,6.61
I-B-XA1207672-190907-01355,159.1,145.49,186.4,114.96,12.06,12.37,0.41,11.97,6.41,22.29,11.8,97.74,6.4
I-B-XA1207672-190701-00614,168.4,163.02,196.6,108.54,11.73,12.34,,11.97,6.61,25.96,14.9,102.46,6.6
I-B-XA1207672-190713-00370,191.1,150.43,160.2,114.68,11.84,12.26,,11.97,6.61,26.28,11,106.62,6.6
I-B-XA1207672-190502-02746,147.9,173.38,151,114.76,12.06,12.27,,11.97,6.62,24.19,15.8,98.94,6.6
I-B-XA1207672-190528-02311,154.1,171,156.9,107.35,11.89,12.38,,11.97,6.62,23.12,14.6,95.5,6.61
I-B-XA1207672-190830-00770,170,150.71,160.4,110.53,12.12,12.35,0.41,11.97,6.41,18.84,12.7,81.94,6.41
I-B-XA1207672-190822-00441,164.8,147.24,177.9,113.8,11.85,12.24,0.39,11.97,6.61,25.17,15.4,95.83,6.6
I-B-XA1207672-190803-00188,165.1,159.58,167.3,113.93,11.81,12.12,0.4,11.97,6.6,26.27,29.8,104.58,6.61
I-B-XA1207672-190504-00114,166.8,163.9,164.1,113.02,12.07,12.3,,11.97,6.62,24.62,10.7,107.38,6.6
I-B-XA1207672-190621-01053,146,162.53,151.4,116.78,11.88,12.27,,11.97,6.61,26.07,13,97.02,6.6
I-B-XA1207672-190830-04897,147.1,145.53,150.7,110.7,12.13,12.15,0.4,11.97,6.4,17.55,23,78.24,6.43
I-B-XA1207672-190830-04038,191.8,139.98,132.6,111.26,12.12,12.31,0.36,11.97,6.43,17.54,15.5,77.23,6.41
I-B-XA1207672-190801-01683,155.2,162.28,171.1,108.15,11.82,12.34,0.39,11.97,6.61,25.89,23.9,99.31,6.61
I-B-XA1207672-190508-02239,158.3,158.02,155.3,115.12,12.09,12.25,,11.97,6.62,24.8,17.8,104.41,6.6
I-B-XA1207672-190815-00920,150.3,166.09,153.8,115.79,11.82,12.31,0.38,11.97,6.63,25.94,13.3,98.53,6.63
I-B-XA1207672-190815-00030,149.7,157.51,166.4,115.84,11.83,12.19,0.39,11.97,6.6,25.76,25.2,114.35,6.6
I-B-XA1207672-190508-01096,181,156.46,155,119.67,12.1,12.19,,11.97,6.6,24.44,18.7,104.15,6.63
I-B-XA1207672-190828-01880,177.1,153.76,175.7,119.76,12.13,12.19,0.39,11.97,6.44,22.44,20.9,102.76,6.41
I-B-XA1207672-190425-01052,166.1,166.36,170.5,114.19,12.06,12.18,,11.98,6.62,24.68,20.4,103.89,6.61
I-B-XA1207672-190906-01576,154.8,141.29,125.3,123.33,12.06,12.23,0.41,11.97,6.41,24.18,15.2,102.58,6.41
I-B-XA1207672-190815-00654,141.5,155.35,129.5,115.45,11.82,12.4,0.38,11.97,6.61,24.35,13.8,104.79,6.61
I-B-XA1207672-190527-00117,144.6,154.56,163.2,109.95,11.9,12.38,,11.97,6.62,27.18,12.4,101.11,6.61
I-B-XA1207672-190425-00561,138.8,171.59,160.6,111.87,12.06,12.23,,11.97,6.61,20.17,14.1,101.26,6.61
I-B-XA1207672-190427-02108,197.4,170.09,157.8,119.19,12.07,12.14,,11.97,6.6,22.3,16.5,98.47,6.6
I-B-XA1207672-190627-01195,185.4,150.94,158.3,111.62,11.7,12.34,,11.97,6.61,24.07,10.1,91.37,6.61
I-B-XA1207672-190727-01343,146.8,146.73,153.9,114.71,11.85,12.28,0.4,11.97,6.61,24.49,13.3,93.36,6.62
I-B-XA1207672-190528-01920,148.4,170.9,148.6,110.86,11.87,12.28,,11.97,6.62,26.24,23.4,95.16,6.63
I-B-XA1207672-190530-03306,161.4,167.35,149.2,108.57,11.9,12.28,,11.98,6.61,23.95,8.1,87.85,6.61
I-B-XA1207672-190513-01494,139.7,160.85,165.8,123.05,11.95,12.18,,11.97,6.62,25.46,19.9,110.17,6.61
I-B-XA1207672-190502-02685,165.6,160.22,143.5,112.64,12.08,12.19,,11.97,6.6,22.62,19.6,98.01,6.63
I-B-XA1207672-190502-02826,182.9,156.82,139.8,115.55,12.07,12.2,,11.97,6.6,21.73,25.2,102.82,6.61
I-B-XA1207672-190706-02483,164.3,145.94,170.5,118.72,11.79,12.28,,11.97,6.61,24.75,21.4,97.76,6.61
I-B-XA1207672-190424-01028,163.5,181.04,154.2,114.19,12.06,12.25,,11.97,6.62,22.68,15,101.8,6.61
I-B-XA1207672-190424-02855,163.4,181.24,145.6,114.85,12.04,12.32,,11.97,6.64,23.53,12,100.59,6.61
I-B-XA1207672-190503-02671,121.6,153.76,163.1,114.27,12.08,12.27,,11.97,6.62,25.63,19.1,100.38,6.63
I-B-XA1207672-190815-01795,178.1,160.63,139.1,112.49,11.82,12.28,0.39,11.97,6.6,25.84,32.7,101.96,6.64
I-B-XA1207672-190906-04019,150.6,146.74,140.6,110.21,12.05,12.24,0.41,11.97,6.4,21.03,15.9,91.81,6.43
I-B-XA1207672-190712-01175,197.9,164.21,144.8,113.5,11.83,12.23,,11.97,6.54,27.76,15.2,109.37,6.61
I-B-XA1207672-190513-01599,173.8,155.54,152.7,113.77,11.93,12.27,,11.97,6.62,25.59,12.6,97.22,6.62
I-B-XA1207672-190520-01326,164.8,158.96,177.1,114.73,11.89,12.21,,11.97,6.63,24.28,18.3,105.54,6.62
I-B-XA1207672-190729-00093,155.8,149.61,172.5,108.54,11.86,12.25,0.38,11.97,6.6,24.79,32.5,99.99,6.61
I-B-XA1207672-190502-02660,144.7,171.42,171.3,107.33,12.06,12.16,,11.97,6.62,23.38,23.4,98.37,6.61
I-B-XA1207672-190828-02156,146.2,153.93,157,107.86,12.13,12.23,0.38,11.97,6.41,21.89,21.7,99.62,6.4
I-B-XA1207672-190513-00985,170.6,169.38,159.5,109.51,11.92,12.25,,11.97,6.61,27.51,24.7,96.39,6.61
I-B-XA1207672-190906-02908,181.9,146.19,169.3,112.22,12.04,12.3,0.41,11.97,6.43,22.87,12.4,95.11,6.41
I-B-XA1207672-190802-03086,165,161.36,152.1,106.83,11.82,12.35,0.36,11.97,6.61,25.97,17.6,105.44,6.63
I-B-XA1207672-190904-01713,155.8,152.05,150.6,111.21,12.11,12.27,0.41,11.97,6.44,22.17,25.8,92.05,6.41
I-B-XA1207672-190513-00526,146.6,165.61,165.6,117.19,11.93,12.21,,11.97,6.61,27.05,36.1,97.98,6.63
I-B-XA1207672-190830-01687,154,145.38,197.4,117.97,12.13,12.23,0.37,11.97,6.41,17.1,16.8,82.62,6.38
I-B-XA1207672-190504-01881,175.2,150.86,148.4,112.11,12.09,12.25,,11.98,6.62,20.18,13.2,98.01,6.63
I-B-XA1207672-190627-01835,198,158.1,158.3,116.17,11.71,12.35,,11.97,6.49,28.13,22.7,96.27,6.61
I-B-XA1207672-190425-00462,180.8,159.91,187.6,111.87,12.08,12.29,,11.98,6.61,21.71,15.3,99.04,6.61
I-B-XA1207672-190528-01725,164,154.04,155,115.79,11.89,12.23,,11.97,6.63,24.66,56.9,90.48,6.6
I-B-XA1207672-190530-02995,157.1,171.92,159.8,109.56,11.87,12.14,,11.97,6.61,25.02,22.8,87.18,6.62
I-B-XA1207672-190629-00772,164.7,165.23,159.9,113.25,11.71,12.16,,11.97,6.61,27.89,22.4,101.04,6.6
I-B-XA1207672-190429-00654,164.8,176.51,197.5,114.51,12.06,12.13,,11.97,6.6,23.92,26.3,102.33,6.56
I-B-XA1207672-190424-02603,166.1,172.31,141.9,113.16,12.06,12.22,,11.97,6.63,22.96,18,100.01,6.64
I-B-XA1207672-190906-02796,170,150.27,149.3,113.66,12.05,12.27,0.41,11.97,6.41,21.65,13.4,99.15,6.41
I-B-XA1207672-190821-01166,166.8,157.06,141.4,118.53,11.81,12.33,0.4,11.97,6.61,25.18,15.1,108.51,6.61
I-B-XA1207672-190530-03880,165.6,163.15,168.9,114.28,11.9,12.27,,11.97,6.62,25.05,16.2,90.15,6.62
I-B-XA1207672-190627-01898,146.7,136.69,169,114.68,11.72,12.35,,11.97,6.61,26.15,10.5,101.51,6.62
I-B-XA1207672-190802-00374,182.6,143.53,160.8,112.8,11.82,12.24,0.39,11.97,6.6,23.45,20.1,89.69,6.64
I-B-XA1207672-190802-01903,170.7,156.73,181.5,113.33,11.81,12.28,0.34,11.97,6.61,24.6,12.1,95.11,6.62
I-B-XA1207672-190906-00700,142.6,154.46,161.5,111.39,12.03,12.31,0.41,11.97,6.4,25.11,17.2,102.04,6.41
I-B-XA1207672-190513-00080,160.2,159.58,147.8,115.11,11.9,12.26,,11.97,6.64,25.58,20.2,112.31,6.64
I-B-XA1207672-190801-01234,176.9,151.67,156.8,109.01,11.82,12.29,0.37,11.97,6.6,24.26,12.5,100.45,6.62
I-B-XA1207672-190801-03701,175.5,139.94,157.4,111.48,11.84,12.27,0.29,11.97,6.61,25.21,14.7,91.32,6.61
I-B-XA1207672-190907-01530,178.1,154.06,173,153.88,12.06,12.23,0.41,11.98,6.42,21.86,14.3,97.57,6.4
I-B-XA1207672-190907-00398,166.4,154.22,160,111.29,12.05,12.34,0.41,11.97,6.4,22.85,15.6,101.62,6.44
